pattern,support,variants,predicted_next_events,contexts,outcomes
"{U16,U24}",10,"{U07,U26}:2;{U03,U24}:1;{U09,U36}:1;{U03,U25}:1;{U05,U28}:1;{U05,U16}:1;{U13,U23}:1;{U21,U34}:1;{U07,U11}:1","{U07,U26};{U03,U24};{U09,U36};{U03,U25};{U05,U28};{U05,U16};{U13,U23};{U21,U34};{U07,U11}",CTX_0026:1;CTX_0032:1;CTX_0053:1;CTX_0057:1;CTX_0060:1;CTX_0070:1;CTX_0081:1;CTX_0108:1;CTX_0178:1;CTX_0197:1,OUT_0026:1;OUT_0032:1;OUT_0053:1;OUT_0057:1;OUT_0060:1;OUT_0070:1;OUT_0081:1;OUT_0108:1;OUT_0178:1;OUT_0197:1
"{U17,U31}",9,"{U04,U31}:1;{U09,U30}:1;{U04,U21}:1;{U09,U27}:1;{U30,U32}:1;{U23,U38}:1;{U13,U23}:1;{U28,U31}:1","{U04,U31};{U09,U30};{U04,U21};{U09,U27};{U30,U32};{U23,U38};{U13,U23};{U28,U31}",CTX_0000:1;CTX_0004:1;CTX_0010:1;CTX_0104:1;CTX_0125:1;CTX_0128:1;CTX_0134:1;CTX_0181:1;CTX_0192:1,OUT_0000:1;OUT_0004:1;OUT_0010:1;OUT_0104:1;OUT_0125:1;OUT_0128:1;OUT_0134:1;OUT_0181:1;OUT_0192:1
"{U00,U31}",9,"{U14,U29}:1;{U15,U31}:1;{U00,U39}:1;{U12,U28}:1;{U25,U38}:1;{U30,U31}:1","{U14,U29};{U15,U31};{U00,U39};{U12,U28};{U25,U38};{U30,U31}",CTX_0002:1;CTX_0049:1;CTX_0100:1;CTX_0102:1;CTX_0106:1;CTX_0116:1;CTX_0142:1;CTX_0164:1;CTX_0183:1,OUT_0002:1;OUT_0049:1;OUT_0100:1;OUT_0102:1;OUT_0106:1;OUT_0116:1;OUT_0142:1;OUT_0164:1;OUT_0183:1
"{U04,U24}",9,"{U24,U28}:1;{U01,U33}:1;{U19,U35}:1;{U01,U03}:1;{U14,U24}:1;{U05,U24}:1;{U16,U19}:1;{U21,U33}:1;{U10,U21}:1","{U24,U28};{U01,U33};{U19,U35};{U01,U03};{U14,U24};{U05,U24};{U16,U19};{U21,U33};{U10,U21}",CTX_0004:1;CTX_0018:1;CTX_0038:1;CTX_0041:1;CTX_0048:1;CTX_0072:1;CTX_0136:1;CTX_0191:1;CTX_0193:1,OUT_0004:1;OUT_0018:1;OUT_0038:1;OUT_0041:1;OUT_0048:1;OUT_0072:1;OUT_0136:1;OUT_0191:1;OUT_0193:1
"{U13,U15}",9,"{U05,U13}:2;{U11,U13}:1;{U13,U37}:1;{U30,U38}:1;{U02,U04}:1;{U26,U27}:1;{U21,U39}:1;{U13,U35}:1","{U05,U13};{U11,U13};{U13,U37};{U30,U38};{U02,U04};{U26,U27};{U21,U39};{U13,U35}",CTX_0021:1;CTX_0032:1;CTX_0057:1;CTX_0058:1;CTX_0065:1;CTX_0114:1;CTX_0120:1;CTX_0124:1;CTX_0172:1,OUT_0021:1;OUT_0032:1;OUT_0057:1;OUT_0058:1;OUT_0065:1;OUT_0114:1;OUT_0120:1;OUT_0124:1;OUT_0172:1
"{U00,U13}",9,"{U03,U11}:1;{U06,U37}:1;{U05,U13}:1;{U07,U26}:1;{U09,U30}:1;{U06,U13}:1;{U00,U17}:1;{U00,U07}:1;{U24,U28}:1","{U03,U11};{U06,U37};{U05,U13};{U07,U26};{U09,U30};{U06,U13};{U00,U17};{U00,U07};{U24,U28}",CTX_0025:1;CTX_0051:1;CTX_0074:1;CTX_0131:1;CTX_0136:1;CTX_0141:1;CTX_0172:1;CTX_0189:1;CTX_0194:1,OUT_0025:1;OUT_0051:1;OUT_0074:1;OUT_0131:1;OUT_0136:1;OUT_0141:1;OUT_0172:1;OUT_0189:1;OUT_0194:1
"{U10,U13}",9,"{U29,U36}:1;{U02,U18}:1;{U05,U07}:1;{U14,U26}:1;{U12,U36}:1;{U10,U13}:1;{U13,U30}:1;{U13,U22}:1;{U08,U28}:1","{U29,U36};{U02,U18};{U05,U07};{U14,U26};{U12,U36};{U10,U13};{U13,U30};{U13,U22};{U08,U28}",CTX_0166:2;CTX_0031:1;CTX_0049:1;CTX_0102:1;CTX_0154:1;CTX_0157:1;CTX_0176:1;CTX_0195:1,OUT_0166:2;OUT_0031:1;OUT_0049:1;OUT_0102:1;OUT_0154:1;OUT_0157:1;OUT_0176:1;OUT_0195:1
"{U27,U34}",8,"{U17,U31}:1;{U08,U24}:1;{U09,U28}:1;{U31,U33}:1;{U27,U36}:1;{U17,U25}:1;{U22,U27}:1","{U17,U31};{U08,U24};{U09,U28};{U31,U33};{U27,U36};{U17,U25};{U22,U27}",CTX_0000:1;CTX_0026:1;CTX_0031:1;CTX_0033:1;CTX_0035:1;CTX_0133:1;CTX_0168:1;CTX_0189:1,OUT_0000:1;OUT_0026:1;OUT_0031:1;OUT_0033:1;OUT_0035:1;OUT_0133:1;OUT_0168:1;OUT_0189:1
"{U10,U28}",8,"{U11,U14}:1;{U29,U37}:1;{U14,U26}:1;{U28,U29}:1;{U24,U28}:1;{U03,U17}:1;{U10,U39}:1","{U11,U14};{U29,U37};{U14,U26};{U28,U29};{U24,U28};{U03,U17};{U10,U39}",CTX_0001:1;CTX_0013:1;CTX_0014:1;CTX_0072:1;CTX_0144:1;CTX_0164:1;CTX_0191:1;CTX_0195:1,OUT_0001:1;OUT_0013:1;OUT_0014:1;OUT_0072:1;OUT_0144:1;OUT_0164:1;OUT_0191:1;OUT_0195:1
"{U07,U14}",8,"{U07,U22}:1;{U25,U32}:1;{U02,U33}:1;{U13,U16}:1;{U02,U19}:1;{U10,U33}:1;{U07,U15}:1","{U07,U22};{U25,U32};{U02,U33};{U13,U16};{U02,U19};{U10,U33};{U07,U15}",CTX_0005:1;CTX_0008:1;CTX_0012:1;CTX_0052:1;CTX_0119:1;CTX_0131:1;CTX_0157:1;CTX_0187:1,OUT_0005:1;OUT_0008:1;OUT_0012:1;OUT_0052:1;OUT_0119:1;OUT_0131:1;OUT_0157:1;OUT_0187:1
"{U30,U39}",8,"{U16,U23}:1;{U18,U28}:1;{U05,U34}:1;{U06,U33}:1;{U25,U39}:1;{U21,U34}:1;{U04,U29}:1","{U16,U23};{U18,U28};{U05,U34};{U06,U33};{U25,U39};{U21,U34};{U04,U29}",CTX_0012:1;CTX_0015:1;CTX_0033:1;CTX_0038:1;CTX_0048:1;CTX_0093:1;CTX_0144:1;CTX_0150:1,OUT_0012:1;OUT_0015:1;OUT_0033:1;OUT_0038:1;OUT_0048:1;OUT_0093:1;OUT_0144:1;OUT_0150:1
"{U03,U17}",8,"{U03,U29}:1;{U06,U09}:1;{U01,U27}:1;{U26,U33}:1;{U13,U15}:1;{U19,U36}:1;{U04,U27}:1;{U05,U17}:1","{U03,U29};{U06,U09};{U01,U27};{U26,U33};{U13,U15};{U19,U36};{U04,U27};{U05,U17}",CTX_0012:1;CTX_0062:1;CTX_0086:1;CTX_0088:1;CTX_0120:1;CTX_0130:1;CTX_0148:1;CTX_0191:1,OUT_0012:1;OUT_0062:1;OUT_0086:1;OUT_0088:1;OUT_0120:1;OUT_0130:1;OUT_0148:1;OUT_0191:1
"{U20,U22}",8,"{U14,U19}:1;{U18,U30}:1;{U15,U39}:1;{U33,U37}:1;{U20,U23}:1;{U08,U22}:1;{U22,U35}:1;{U04,U24}:1","{U14,U19};{U18,U30};{U15,U39};{U33,U37};{U20,U23};{U08,U22};{U22,U35};{U04,U24}",CTX_0022:1;CTX_0024:1;CTX_0088:1;CTX_0090:1;CTX_0130:1;CTX_0134:1;CTX_0159:1;CTX_0193:1,OUT_0022:1;OUT_0024:1;OUT_0088:1;OUT_0090:1;OUT_0130:1;OUT_0134:1;OUT_0159:1;OUT_0193:1
"{U10,U34}",8,"{U09,U31}:1;{U08,U18}:1;{U07,U10}:1;{U32,U34}:1;{U00,U34}:1;{U15,U26}:1;{U17,U19}:1;{U33,U34}:1","{U09,U31};{U08,U18};{U07,U10};{U32,U34};{U00,U34};{U15,U26};{U17,U19};{U33,U34}",CTX_0089:2;CTX_0026:1;CTX_0062:1;CTX_0079:1;CTX_0158:1;CTX_0160:1;CTX_0163:1,OUT_0089:2;OUT_0026:1;OUT_0062:1;OUT_0079:1;OUT_0158:1;OUT_0160:1;OUT_0163:1
"{U15,U39}",8,"{U35,U39}:1;{U37,U39}:1;{U00,U02}:1;{U07,U15}:1;{U15,U21}:1;{U00,U17}:1","{U35,U39};{U37,U39};{U00,U02};{U07,U15};{U15,U21};{U00,U17}",CTX_0169:2;CTX_0028:1;CTX_0038:1;CTX_0044:1;CTX_0088:1;CTX_0150:1;CTX_0190:1,OUT_0169:2;OUT_0028:1;OUT_0038:1;OUT_0044:1;OUT_0088:1;OUT_0150:1;OUT_0190:1
"{U00,U19}",8,"{U13,U22}:1;{U00,U26}:1;{U03,U19}:1;{U09,U27}:1;{U00,U02}:1;{U00,U36}:1;{U19,U21}:1","{U13,U22};{U00,U26};{U03,U19};{U09,U27};{U00,U02};{U00,U36};{U19,U21}",CTX_0035:1;CTX_0046:1;CTX_0064:1;CTX_0101:1;CTX_0114:1;CTX_0166:1;CTX_0167:1;CTX_0199:1,OUT_0035:1;OUT_0046:1;OUT_0064:1;OUT_0101:1;OUT_0114:1;OUT_0166:1;OUT_0167:1;OUT_0199:1
"{U07,U24}",8,"{U08,U24}:1;{U09,U20}:1;{U17,U30}:1;{U06,U07}:1;{U07,U32}:1;{U00,U36}:1;{U15,U24}:1;{U16,U29}:1","{U08,U24};{U09,U20};{U17,U30};{U06,U07};{U07,U32};{U00,U36};{U15,U24};{U16,U29}",CTX_0154:2;CTX_0037:1;CTX_0086:1;CTX_0089:1;CTX_0163:1;CTX_0172:1;CTX_0183:1,OUT_0154:2;OUT_0037:1;OUT_0086:1;OUT_0089:1;OUT_0163:1;OUT_0172:1;OUT_0183:1
"{U27,U37}",8,"{U15,U31}:1;{U21,U32}:1;{U05,U33}:1;{U00,U31}:1;{U15,U19}:1;{U24,U31}:1;{U12,U28}:1","{U15,U31};{U21,U32};{U05,U33};{U00,U31};{U15,U19};{U24,U31};{U12,U28}",CTX_0037:1;CTX_0074:1;CTX_0099:1;CTX_0116:1;CTX_0158:1;CTX_0167:1;CTX_0182:1;CTX_0198:1,OUT_0037:1;OUT_0074:1;OUT_0099:1;OUT_0116:1;OUT_0158:1;OUT_0167:1;OUT_0182:1;OUT_0198:1
"{U05,U10}",8,"{U05,U34}:1;{U12,U22}:1;{U14,U27}:1;{U07,U29}:1;{U05,U12}:1;{U14,U21}:1;{U15,U24}:1;{U27,U35}:1","{U05,U34};{U12,U22};{U14,U27};{U07,U29};{U05,U12};{U14,U21};{U15,U24};{U27,U35}",CTX_0041:1;CTX_0080:1;CTX_0085:1;CTX_0095:1;CTX_0101:1;CTX_0118:1;CTX_0119:1;CTX_0150:1,OUT_0041:1;OUT_0080:1;OUT_0085:1;OUT_0095:1;OUT_0101:1;OUT_0118:1;OUT_0119:1;OUT_0150:1
"{U03,U26}",8,"{U26,U29}:1;{U26,U32}:1;{U10,U34}:1;{U09,U36}:1;{U10,U37}:1;{U02,U34}:1;{U14,U24}:1","{U26,U29};{U26,U32};{U10,U34};{U09,U36};{U10,U37};{U02,U34};{U14,U24}",CTX_0076:1;CTX_0084:1;CTX_0089:1;CTX_0129:1;CTX_0152:1;CTX_0161:1;CTX_0164:1;CTX_0194:1,OUT_0076:1;OUT_0084:1;OUT_0089:1;OUT_0129:1;OUT_0152:1;OUT_0161:1;OUT_0164:1;OUT_0194:1
"{U02,U06}",7,"{U05,U37}:1;{U01,U06}:1;{U14,U23}:1;{U18,U36}:1;{U02,U08}:1;{U08,U16}:1;{U06,U08}:1","{U05,U37};{U01,U06};{U14,U23};{U18,U36};{U02,U08};{U08,U16};{U06,U08}",CTX_0007:1;CTX_0079:1;CTX_0087:1;CTX_0105:1;CTX_0112:1;CTX_0132:1;CTX_0181:1,OUT_0007:1;OUT_0079:1;OUT_0087:1;OUT_0105:1;OUT_0112:1;OUT_0132:1;OUT_0181:1
"{U33,U34}",7,"{U12,U29}:1;{U09,U34}:1;{U19,U33}:1;{U21,U33}:1;{U07,U26}:1;{U11,U14}:1;{U04,U12}:1","{U12,U29};{U09,U34};{U19,U33};{U21,U33};{U07,U26};{U11,U14};{U04,U12}",CTX_0011:1;CTX_0098:1;CTX_0122:1;CTX_0139:1;CTX_0163:1;CTX_0179:1;CTX_0184:1,OUT_0011:1;OUT_0098:1;OUT_0122:1;OUT_0139:1;OUT_0163:1;OUT_0179:1;OUT_0184:1
"{U21,U28}",7,"{U09,U39}:1;{U01,U18}:1;{U01,U20}:1;{U02,U36}:1;{U27,U28}:1;{U14,U17}:1;{U15,U39}:1","{U09,U39};{U01,U18};{U01,U20};{U02,U36};{U27,U28};{U14,U17};{U15,U39}",CTX_0015:1;CTX_0033:1;CTX_0059:1;CTX_0061:1;CTX_0068:1;CTX_0139:1;CTX_0169:1,OUT_0015:1;OUT_0033:1;OUT_0059:1;OUT_0061:1;OUT_0068:1;OUT_0139:1;OUT_0169:1
"{U16,U34}",7,"{U09,U22}:1;{U21,U34}:1;{U00,U15}:1;{U06,U32}:1;{U11,U18}:1;{U06,U18}:1","{U09,U22};{U21,U34};{U00,U15};{U06,U32};{U11,U18};{U06,U18}",CTX_0016:1;CTX_0032:1;CTX_0075:1;CTX_0118:1;CTX_0131:1;CTX_0173:1;CTX_0184:1,OUT_0016:1;OUT_0032:1;OUT_0075:1;OUT_0118:1;OUT_0131:1;OUT_0173:1;OUT_0184:1
"{U02,U35}",7,"{U06,U31}:1;{U11,U14}:1;{U09,U35}:1;{U06,U27}:1;{U07,U35}:1;{U02,U38}:1;{U10,U13}:1","{U06,U31};{U11,U14};{U09,U35};{U06,U27};{U07,U35};{U02,U38};{U10,U13}",CTX_0017:2;CTX_0051:1;CTX_0085:1;CTX_0107:1;CTX_0123:1;CTX_0166:1,OUT_0017:2;OUT_0051:1;OUT_0085:1;OUT_0107:1;OUT_0123:1;OUT_0166:1
"{U05,U14}",7,"{U11,U14}:1;{U13,U23}:1;{U01,U06}:1;{U05,U28}:1;{U09,U10}:1;{U05,U34}:1","{U11,U14};{U13,U23};{U01,U06};{U05,U28};{U09,U10};{U05,U34}",CTX_0017:1;CTX_0028:1;CTX_0047:1;CTX_0067:1;CTX_0096:1;CTX_0124:1;CTX_0141:1,OUT_0017:1;OUT_0028:1;OUT_0047:1;OUT_0067:1;OUT_0096:1;OUT_0124:1;OUT_0141:1
"{U11,U36}",7,"{U00,U02}:1;{U18,U27}:1;{U11,U26}:1;{U04,U29}:1;{U31,U36}:1;{U19,U36}:1","{U00,U02};{U18,U27};{U11,U26};{U04,U29};{U31,U36};{U19,U36}",CTX_0157:2;CTX_0018:1;CTX_0063:1;CTX_0067:1;CTX_0089:1;CTX_0126:1,OUT_0157:2;OUT_0018:1;OUT_0063:1;OUT_0067:1;OUT_0089:1;OUT_0126:1
"{U27,U36}",7,"{U27,U30}:1;{U13,U23}:1;{U19,U36}:1;{U23,U32}:1;{U01,U17}:1;{U12,U20}:1","{U27,U30};{U13,U23};{U19,U36};{U23,U32};{U01,U17};{U12,U20}",CTX_0025:1;CTX_0076:1;CTX_0085:1;CTX_0133:1;CTX_0138:1;CTX_0157:1;CTX_0172:1,OUT_0025:1;OUT_0076:1;OUT_0085:1;OUT_0133:1;OUT_0138:1;OUT_0157:1;OUT_0172:1
"{U05,U31}",7,"{U00,U31}:1;{U35,U37}:1;{U02,U31}:1;{U07,U15}:1;{U06,U27}:1;{U07,U08}:1;{U18,U34}:1","{U00,U31};{U35,U37};{U02,U31};{U07,U15};{U06,U27};{U07,U08};{U18,U34}",CTX_0049:1;CTX_0094:1;CTX_0104:1;CTX_0154:1;CTX_0168:1;CTX_0179:1;CTX_0181:1,OUT_0049:1;OUT_0094:1;OUT_0104:1;OUT_0154:1;OUT_0168:1;OUT_0179:1;OUT_0181:1
"{U08,U27}",7,"{U27,U32}:1;{U24,U28}:1;{U15,U20}:1;{U08,U10}:1;{U03,U16}:1;{U00,U18}:1;{U09,U23}:1","{U27,U32};{U24,U28};{U15,U20};{U08,U10};{U03,U16};{U00,U18};{U09,U23}",CTX_0050:1;CTX_0056:1;CTX_0097:1;CTX_0098:1;CTX_0145:1;CTX_0166:1;CTX_0177:1,OUT_0050:1;OUT_0056:1;OUT_0097:1;OUT_0098:1;OUT_0145:1;OUT_0166:1;OUT_0177:1
"{U26,U39}",7,"{U17,U19}:1;{U08,U39}:1;{U03,U26}:1;{U00,U18}:1;{U02,U17}:1;{U05,U33}:1","{U17,U19};{U08,U39};{U03,U26};{U00,U18};{U02,U17};{U05,U33}",CTX_0062:1;CTX_0072:1;CTX_0084:1;CTX_0127:1;CTX_0143:1;CTX_0181:1;CTX_0186:1,OUT_0062:1;OUT_0072:1;OUT_0084:1;OUT_0127:1;OUT_0143:1;OUT_0181:1;OUT_0186:1
"{U19,U39}",6,"{U07,U18}:1;{U16,U19}:1;{U08,U28}:1;{U30,U34}:1;{U19,U27}:1;{U19,U29}:1","{U07,U18};{U16,U19};{U08,U28};{U30,U34};{U19,U27};{U19,U29}",CTX_0003:1;CTX_0038:1;CTX_0055:1;CTX_0153:1;CTX_0165:1;CTX_0196:1,OUT_0003:1;OUT_0038:1;OUT_0055:1;OUT_0153:1;OUT_0165:1;OUT_0196:1
"{U07,U18}",6,"{U04,U29}:1;{U12,U17}:1;{U28,U30}:1;{U12,U37}:1;{U18,U36}:1;{U15,U18}:1","{U04,U29};{U12,U17};{U28,U30};{U12,U37};{U18,U36};{U15,U18}",CTX_0003:1;CTX_0036:1;CTX_0045:1;CTX_0056:1;CTX_0087:1;CTX_0127:1,OUT_0003:1;OUT_0036:1;OUT_0045:1;OUT_0056:1;OUT_0087:1;OUT_0127:1
"{U25,U36}",6,"{U28,U31}:1;{U08,U09}:1;{U25,U32}:1;{U25,U34}:1;{U03,U22}:1","{U28,U31};{U08,U09};{U25,U32};{U25,U34};{U03,U22}",CTX_0003:1;CTX_0008:1;CTX_0011:1;CTX_0145:1;CTX_0168:1;CTX_0171:1,OUT_0003:1;OUT_0008:1;OUT_0011:1;OUT_0145:1;OUT_0168:1;OUT_0171:1
"{U01,U23}",6,"{U04,U39}:1;{U08,U36}:1;{U08,U27}:1;{U27,U35}:1;{U31,U39}:1;{U04,U21}:1","{U04,U39};{U08,U36};{U08,U27};{U27,U35};{U31,U39};{U04,U21}",CTX_0006:1;CTX_0029:1;CTX_0097:1;CTX_0111:1;CTX_0129:1;CTX_0139:1,OUT_0006:1;OUT_0029:1;OUT_0097:1;OUT_0111:1;OUT_0129:1;OUT_0139:1
"{U15,U21}",6,"{U03,U36}:1;{U17,U19}:1;{U03,U15}:1;{U08,U18}:1;{U29,U37}:1;{U05,U34}:1","{U03,U36};{U17,U19};{U03,U15};{U08,U18};{U29,U37};{U05,U34}",CTX_0178:2;CTX_0007:1;CTX_0016:1;CTX_0065:1;CTX_0169:1,OUT_0178:2;OUT_0007:1;OUT_0016:1;OUT_0065:1;OUT_0169:1
"{U06,U07}",6,"{U02,U18}:1;{U05,U20}:1;{U09,U36}:1;{U07,U24}:1;{U07,U25}:1;{U14,U23}:1","{U02,U18};{U05,U20};{U09,U36};{U07,U24};{U07,U25};{U14,U23}",CTX_0009:1;CTX_0042:1;CTX_0134:1;CTX_0154:1;CTX_0163:1;CTX_0177:1,OUT_0009:1;OUT_0042:1;OUT_0134:1;OUT_0154:1;OUT_0163:1;OUT_0177:1
"{U09,U35}",6,"{U07,U26}:1;{U06,U29}:1;{U02,U19}:1;{U00,U13}:1;{U09,U27}:1","{U07,U26};{U06,U29};{U02,U19};{U00,U13};{U09,U27}",CTX_0009:1;CTX_0037:1;CTX_0044:1;CTX_0051:1;CTX_0122:1;CTX_0160:1,OUT_0009:1;OUT_0037:1;OUT_0044:1;OUT_0051:1;OUT_0122:1;OUT_0160:1
"{U19,U35}",6,"{U07,U22}:1;{U11,U32}:1;{U04,U29}:1;{U19,U25}:1;{U24,U27}:1;{U30,U35}:1","{U07,U22};{U11,U32};{U04,U29};{U19,U25};{U24,U27};{U30,U35}",CTX_0013:1;CTX_0019:1;CTX_0038:1;CTX_0055:1;CTX_0149:1;CTX_0165:1,OUT_0013:1;OUT_0019:1;OUT_0038:1;OUT_0055:1;OUT_0149:1;OUT_0165:1
"{U20,U33}",6,"{U10,U28}:1;{U13,U22}:1;{U07,U18}:1;{U17,U32}:1;{U00,U13}:1","{U10,U28};{U13,U22};{U07,U18};{U17,U32};{U00,U13}",CTX_0013:2;CTX_0045:1;CTX_0171:1;CTX_0172:1;CTX_0175:1,OUT_0013:2;OUT_0045:1;OUT_0171:1;OUT_0172:1;OUT_0175:1
"{U00,U06}",6,"{U04,U06}:2;{U00,U26}:1;{U06,U39}:1;{U08,U18}:1;{U00,U08}:1","{U04,U06};{U00,U26};{U06,U39};{U08,U18};{U00,U08}",CTX_0074:2;CTX_0014:1;CTX_0060:1;CTX_0144:1;CTX_0189:1,OUT_0074:2;OUT_0014:1;OUT_0060:1;OUT_0144:1;OUT_0189:1
"{U23,U32}",6,"{U14,U24}:1;{U18,U23}:1;{U03,U11}:1;{U33,U34}:1;{U01,U31}:1;{U23,U24}:1","{U14,U24};{U18,U23};{U03,U11};{U33,U34};{U01,U31};{U23,U24}",CTX_0015:1;CTX_0026:1;CTX_0044:1;CTX_0122:1;CTX_0133:1;CTX_0194:1,OUT_0015:1;OUT_0026:1;OUT_0044:1;OUT_0122:1;OUT_0133:1;OUT_0194:1
"{U22,U34}",6,"{U13,U16}:1;{U07,U26}:1;{U21,U34}:1;{U20,U22}:1;{U15,U19}:1;{U03,U06}:1","{U13,U16};{U07,U26};{U21,U34};{U20,U22};{U15,U19};{U03,U06}",CTX_0022:1;CTX_0064:1;CTX_0068:1;CTX_0159:1;CTX_0170:1;CTX_0188:1,OUT_0022:1;OUT_0064:1;OUT_0068:1;OUT_0159:1;OUT_0170:1;OUT_0188:1
"{U02,U23}",6,"{U12,U31}:1;{U10,U16}:1;{U14,U26}:1;{U02,U37}:1;{U17,U23}:1;{U00,U11}:1","{U12,U31};{U10,U16};{U14,U26};{U02,U37};{U17,U23};{U00,U11}",CTX_0023:1;CTX_0025:1;CTX_0087:1;CTX_0100:1;CTX_0112:1;CTX_0142:1,OUT_0023:1;OUT_0025:1;OUT_0087:1;OUT_0100:1;OUT_0112:1;OUT_0142:1
"{U05,U19}",6,"{U15,U20}:1;{U05,U10}:1;{U16,U19}:1;{U00,U35}:1;{U01,U05}:1","{U15,U20};{U05,U10};{U16,U19};{U00,U35};{U01,U05}",CTX_0030:1;CTX_0077:1;CTX_0150:1;CTX_0157:1;CTX_0185:1;CTX_0191:1,OUT_0030:1;OUT_0077:1;OUT_0150:1;OUT_0157:1;OUT_0185:1;OUT_0191:1
"{U15,U32}",6,"{U27,U30}:1;{U22,U36}:1;{U13,U30}:1;{U00,U13}:1;{U16,U19}:1;{U00,U17}:1","{U27,U30};{U22,U36};{U13,U30};{U00,U13};{U16,U19};{U00,U17}",CTX_0030:1;CTX_0036:1;CTX_0119:1;CTX_0131:1;CTX_0151:1;CTX_0162:1,OUT_0030:1;OUT_0036:1;OUT_0119:1;OUT_0131:1;OUT_0151:1;OUT_0162:1
"{U18,U20}",6,"{U14,U18}:1;{U18,U32}:1;{U17,U30}:1;{U14,U15}:1;{U19,U36}:1;{U13,U22}:1","{U14,U18};{U18,U32};{U17,U30};{U14,U15};{U19,U36};{U13,U22}",CTX_0040:1;CTX_0052:1;CTX_0062:1;CTX_0133:1;CTX_0155:1;CTX_0179:1,OUT_0040:1;OUT_0052:1;OUT_0062:1;OUT_0133:1;OUT_0155:1;OUT_0179:1
"{U09,U23}",6,"{U27,U32}:1;{U08,U11}:1;{U13,U23}:1;{U22,U28}:1;{U09,U14}:1","{U27,U32};{U08,U11};{U13,U23};{U22,U28};{U09,U14}",CTX_0043:1;CTX_0072:1;CTX_0081:1;CTX_0098:1;CTX_0177:1;CTX_0196:1,OUT_0043:1;OUT_0072:1;OUT_0081:1;OUT_0098:1;OUT_0177:1;OUT_0196:1
"{U03,U20}",6,"{U05,U07}:1;{U03,U18}:1;{U25,U32}:1;{U12,U16}:1;{U20,U26}:1;{U03,U23}:1","{U05,U07};{U03,U18};{U25,U32};{U12,U16};{U20,U26};{U03,U23}",CTX_0044:1;CTX_0086:1;CTX_0107:1;CTX_0110:1;CTX_0156:1;CTX_0170:1,OUT_0044:1;OUT_0086:1;OUT_0107:1;OUT_0110:1;OUT_0156:1;OUT_0170:1
"{U02,U13}",6,"{U04,U24}:1;{U14,U26}:1;{U20,U37}:1;{U07,U22}:1;{U13,U16}:1","{U04,U24};{U14,U26};{U20,U37};{U07,U22};{U13,U16}",CTX_0048:1;CTX_0059:1;CTX_0072:1;CTX_0077:1;CTX_0186:1;CTX_0195:1,OUT_0048:1;OUT_0059:1;OUT_0072:1;OUT_0077:1;OUT_0186:1;OUT_0195:1
"{U01,U12}",6,"{U07,U39}:1;{U08,U27}:1;{U11,U14}:1;{U24,U34}:1","{U07,U39};{U08,U27};{U11,U14};{U24,U34}",CTX_0048:1;CTX_0050:1;CTX_0067:1;CTX_0076:1;CTX_0105:1;CTX_0145:1,OUT_0048:1;OUT_0050:1;OUT_0067:1;OUT_0076:1;OUT_0105:1;OUT_0145:1
"{U10,U37}",6,"{U24,U31}:1;{U00,U06}:1;{U26,U37}:1;{U25,U37}:1","{U24,U31};{U00,U06};{U26,U37};{U25,U37}",CTX_0052:1;CTX_0073:1;CTX_0161:1;CTX_0189:1;CTX_0194:1;CTX_0196:1,OUT_0052:1;OUT_0073:1;OUT_0161:1;OUT_0189:1;OUT_0194:1;OUT_0196:1
"{U24,U31}",6,"{U05,U34}:2;{U07,U14}:1;{U28,U30}:1;{U24,U35}:1;{U16,U24}:1","{U05,U34};{U07,U14};{U28,U30};{U24,U35};{U16,U24}",CTX_0052:1;CTX_0066:1;CTX_0103:1;CTX_0162:1;CTX_0167:1;CTX_0178:1,OUT_0052:1;OUT_0066:1;OUT_0103:1;OUT_0162:1;OUT_0167:1;OUT_0178:1
"{U07,U21}",6,"{U07,U33}:1;{U05,U26}:1;{U14,U18}:1;{U11,U12}:1;{U07,U20}:1","{U07,U33};{U05,U26};{U14,U18};{U11,U12};{U07,U20}",CTX_0073:1;CTX_0102:1;CTX_0107:1;CTX_0112:1;CTX_0152:1;CTX_0179:1,OUT_0073:1;OUT_0102:1;OUT_0107:1;OUT_0112:1;OUT_0152:1;OUT_0179:1
"{U14,U27}",6,"{U00,U02}:1;{U08,U28}:1;{U19,U36}:1;{U10,U31}:1;{U14,U38}:1;{U27,U30}:1","{U00,U02};{U08,U28};{U19,U36};{U10,U31};{U14,U38};{U27,U30}",CTX_0085:1;CTX_0127:1;CTX_0137:1;CTX_0175:1;CTX_0187:1;CTX_0190:1,OUT_0085:1;OUT_0127:1;OUT_0137:1;OUT_0175:1;OUT_0187:1;OUT_0190:1
"{U13,U30}",6,"{U12,U20}:1;{U13,U22}:1;{U35,U38}:1;{U08,U28}:1","{U12,U20};{U13,U22};{U35,U38};{U08,U28}",CTX_0095:1;CTX_0101:1;CTX_0119:1;CTX_0152:1;CTX_0166:1;CTX_0175:1,OUT_0095:1;OUT_0101:1;OUT_0119:1;OUT_0152:1;OUT_0166:1;OUT_0175:1
