seed_index,seed,world,detector_variant,detector,event_decoder,dropout_probability,spurious_probability,noise_region,status,failure_modes,event_count,transition_count,motif_count,canonical_motif_supports,canonical_motif_recovery,canonical_length3_supports,canonical_length3_support_min,canonical_length3_support_mass,canonical_length3_support_fraction,representation_gain,canonical_length3_ranks,canonical_length3_rank_worst,canonical_event_support_fraction,canonical_transition_support_fraction,canonical_event_support_mass,canonical_transition_support_mass,length3_motif_support_mass,length3_motif_count,top5_length3_patterns,active_signal_cell_coverage_ratio,active_signal_cell_overcapture_ratio,event_history_accuracy,event_context_accuracy,collapsed_static_accuracy,predictive_accuracy_delta,compressibility_index,recurring_three_event_window_fraction,repeated_episode_instance_fraction
1,108,overlap,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.1,0.2,undercapture,failed,undercapture;motif_loss;history_prediction_failure,1515,1315,387,0;4;3,0.0,0;4;3,0,7,0.01907356948228883,0.019074,0;13;29,29,0.5716171617161716,0.10722433460076046,866,141,367,152,"{A,B} -> {B,E} -> {A,B} | {A,B} -> {B,G} -> {B,E} | {A,B} -> {C,G} -> {B,G} | {A,B} -> {C,H} -> {B,C} | {A,B} -> {A,B} -> {B,E}",0.657806,0.0,0.116788,0.173575,0.050633,0.066155,0.181088,0.329148,0.0
1,108,overlap,sliding_window_low_threshold,sliding_window,none,0.15,0.0,positive_gain,failed,overcapture_degradation;motif_loss,515,315,25,35;37;39,0.583333,35;37;39,35,111,1.0,0.416667,3;2;1,3,0.9223300970873787,0.8380952380952381,475,264,111,3,"{A,B} -> {B,G} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {E,F}",1.355432,0.355432,1.0,0.905263,0.0,1.0,0.552864,0.902439,0.885
1,108,overlap,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.15,0.0,positive_gain,failed,overcapture_degradation;motif_loss,515,315,25,35;37;39,0.583333,35;37;39,35,111,1.0,0.416667,3;2;1,3,0.9223300970873787,0.8380952380952381,475,264,111,3,"{A,B} -> {B,G} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {E,F}",1.355432,0.355432,1.0,0.905263,0.0,1.0,0.552864,0.902439,0.885
1,108,overlap,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.15,0.0,identity_collapse,degraded,coverage_degradation;motif_degradation;history_prediction_degradation,666,466,44,44;46;43,0.716667,44;46;43,43,133,0.5495867768595041,-0.16708,2;1;3,3,0.9264264264264265,0.7381974248927039,617,344,242,15,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {B,E} -> {B,E} | {B,E} -> {B,E} -> {E,F}",0.846078,0.0,0.767442,0.842466,0.123288,0.644154,0.550791,0.909774,0.875
1,108,overlap,sliding_window_low_threshold,sliding_window,none,0.15,0.05,positive_gain,failed,overcapture_degradation;motif_loss;history_prediction_degradation,575,375,56,30;33;34,0.5,30;33;34,30,97,0.941747572815534,0.441748,3;2;1,3,0.8417391304347827,0.664,484,249,103,6,"{A,B} -> {B,G} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {A,B,E} -> {E,F} | {E,F} -> {D,E,F} -> {E,F}",1.136959,0.136959,0.906977,0.884615,0.0,0.906977,0.429726,0.581921,0.705
1,108,overlap,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.15,0.05,positive_gain,failed,motif_loss;history_prediction_degradation,552,352,35,32;38;41,0.533333,32;38;41,32,111,1.0,0.466667,3;2;1,3,0.894927536231884,0.7642045454545454,494,269,111,3,"{A,B} -> {B,G} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {E,F}",1.087763,0.087763,0.933333,0.913462,0.0,0.933333,0.488967,0.720779,0.785
1,108,overlap,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.15,0.05,identity_collapse,failed,coverage_degradation;motif_loss;history_prediction_failure,875,675,142,31;28;34,0.466667,31;28;34,28,93,0.36470588235294116,-0.101961,2;3;1,3,0.7862857142857143,0.4414814814814815,688,298,255,46,"{A,B} -> {B,G} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,E} -> {B,E} | {A,B} -> {A,B} -> {B,E}",0.742645,0.0,0.572727,0.623656,0.11,0.462727,0.348956,0.536842,0.36
1,108,overlap,sliding_window_low_threshold,sliding_window,none,0.15,0.1,positive_gain,failed,overcapture_degradation;motif_loss;history_prediction_failure,748,548,143,17;13;23,0.216667,17;13;23,13,53,0.5463917525773195,0.329725,2;3;1,3,0.6350267379679144,0.3467153284671533,475,190,97,24,"{A,B} -> {B,G} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {B,G} -> {E,F} -> {A,E,F} | {B,C,E} -> {C,E} -> {E,F}",1.181443,0.181443,0.528302,0.590551,0.0,0.528302,0.235883,0.274788,0.335
1,108,overlap,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.15,0.1,positive_gain,failed,motif_loss;history_prediction_degradation,648,448,84,28;31;33,0.466667,28;31;33,28,92,0.7076923076923077,0.241025,3;2;1,3,0.7947530864197531,0.5714285714285714,515,256,130,17,"{A,B} -> {B,G} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,E} -> {C,E} | {B,E} -> {C,E} -> {E,F}",1.008453,0.008453,0.72,0.763158,0.0,0.72,0.356565,0.513834,0.59
1,108,overlap,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.15,0.1,identity_collapse,failed,coverage_degradation;motif_loss;history_prediction_failure,1142,942,276,17;14;9,0.15,17;14;9,9,40,0.14336917562724014,-0.006631,1;2;3,3,0.6260945709281961,0.2059447983014862,715,194,279,97,"{A,B} -> {B,C} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {B,E} -> {E,F} -> {E,F} | {A,B} -> {A,B} -> {B,E}",0.70572,0.0,0.30814,0.328125,0.076336,0.231804,0.221026,0.376011,0.085
1,108,overlap,sliding_window_low_threshold,sliding_window,none,0.15,0.15,identity_collapse,failed,overcapture_degradation;motif_loss;history_prediction_failure,998,798,228,7;3;6,0.05,7;3;6,3,16,0.21052631578947367,0.160526,1;5;2,5,0.44789579158316634,0.14536340852130325,447,116,76,32,"{A,B} -> {B,C} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {B,C,E} -> {B,E} -> {E,F} | {B,E} -> {B,E,F} -> {E,F} | {A,B} -> {B,E} -> {E,F}",1.331869,0.331869,0.12987,0.25641,0.0,0.12987,0.134941,0.12709,0.06
1,108,overlap,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.15,0.15,identity_collapse,failed,motif_loss;history_prediction_failure,771,571,159,21;19;19,0.316667,21;19;19,19,59,0.3532934131736527,0.036626,1;3;2,3,0.6939040207522698,0.37828371278458844,535,216,167,49,"{A,B} -> {B,C} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,E} -> {D,E} | {A,B} -> {B,G} -> {B,E}",0.973808,0.0,0.3875,0.487013,0.012121,0.375379,0.27644,0.450135,0.385
1,108,overlap,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.15,0.15,undercapture,failed,undercapture;motif_loss;history_prediction_failure,1400,1200,333,8;10;5,0.083333,8;10;5,5,23,0.06609195402298851,-0.017241,2;1;8,8,0.5821428571428572,0.14916666666666667,815,179,348,126,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {B,C} -> {E,F} -> {E,F} | {A,B} -> {A,B} -> {B,G} | {A,B} -> {B,C} -> {A,B}",0.675777,0.0,0.145161,0.259259,0.087571,0.057591,0.197331,0.348,0.01
1,108,overlap,sliding_window_low_threshold,sliding_window,none,0.15,0.2,identity_collapse,failed,overcapture;motif_loss;history_prediction_failure,1270,1070,301,3;2;3,0.033333,3;2;3,2,8,0.1038961038961039,0.070563,1;36;2,36,0.3362204724409449,0.07196261682242991,427,77,77,37,"{A,B} -> {B,C} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {B,C} -> {B,C,G} | {A,B,F} -> {A,B} -> {B,C} | {A,B} -> {B,G} -> {B,E,G}",1.518227,0.518227,0.066038,0.165414,0.0,0.066038,0.10186,0.088506,0.01
1,108,overlap,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.15,0.2,identity_collapse,failed,motif_loss;history_prediction_failure,876,676,184,9;20;13,0.15,9;20;13,9,42,0.26582278481012656,0.115823,3;1;2,3,0.6267123287671232,0.2514792899408284,549,170,158,53,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,C} -> {B,E} | {A,B} -> {B,G} -> {A,B}",0.972836,0.0,0.252747,0.354167,0.035176,0.217571,0.208775,0.331933,0.195
1,108,overlap,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.15,0.2,undercapture,failed,undercapture;motif_loss;history_prediction_failure,1585,1385,397,0;3;4,0.0,0;3;4,0,7,0.017456359102244388,0.017456,0;29;15,29,0.5621451104100946,0.09963898916967509,891,138,401,151,"{B,C} -> {B,E} -> {E,F} | {B,G} -> {B,E} -> {E,F} | {B,E} -> {E,F} -> {B,E} | {B,E} -> {E,F} -> {B,C} | {E,F} -> {A,E} -> {E,F}",0.656721,0.0,0.155844,0.178744,0.067633,0.088211,0.185053,0.338397,0.0
1,108,overlap,sliding_window_low_threshold,sliding_window,none,0.2,0.0,positive_gain,failed,overcapture_degradation;motif_loss,470,270,26,26;29;27,0.433333,26;29;27,26,82,1.0,0.566667,3;1;2,3,0.9297872340425531,0.8074074074074075,437,218,82,3,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {B,C} -> {E,F}",1.274059,0.274059,1.0,0.925926,0.0,1.0,0.538673,0.88172,0.9
1,108,overlap,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.2,0.0,positive_gain,failed,overcapture_degradation;motif_loss,470,270,26,26;29;27,0.433333,26;29;27,26,82,1.0,0.566667,3;1;2,3,0.9297872340425531,0.8074074074074075,437,218,82,3,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {B,C} -> {E,F}",1.274059,0.274059,1.0,0.925926,0.0,1.0,0.538673,0.88172,0.9
1,108,overlap,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.2,0.0,identity_collapse,failed,coverage_degradation;motif_loss;history_prediction_degradation,661,461,49,44;50;41,0.683333,44;50;41,41,135,0.5818965517241379,-0.101436,2;1;3,3,0.9304084720121029,0.7136659436008677,615,329,232,16,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {A,B} -> {B,E} | {B,C} -> {E,F} -> {E,F}",0.801255,0.0,0.848101,0.863309,0.151079,0.697022,0.544795,0.888889,0.84
1,108,overlap,sliding_window_low_threshold,sliding_window,none,0.2,0.05,positive_gain,failed,motif_loss;history_prediction_degradation,539,340,52,25;30;26,0.416667,25;30;26,25,81,0.9310344827586207,0.514367,3;1;2,3,0.8330241187384044,0.6264705882352941,449,213,87,6,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {E,F} -> {C,E,F} | {B,E} -> {E,F} -> {E,F,G}",1.07633,0.07633,0.903226,0.8,0.0,0.903226,0.419028,0.564935,0.693467
1,108,overlap,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.2,0.05,positive_gain,failed,motif_loss;history_prediction_degradation,514,315,36,25;32;28,0.416667,25;32;28,25,85,1.0,0.583333,3;1;2,3,0.8852140077821011,0.7142857142857143,455,225,85,3,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {B,C} -> {E,F}",1.020303,0.020303,0.909091,0.831461,0.011111,0.89798,0.454488,0.653846,0.78392
1,108,overlap,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.2,0.05,identity_collapse,failed,coverage_degradation;motif_loss;history_prediction_failure,909,709,182,26;24;20,0.333333,26;24;20,20,70,0.28688524590163933,-0.046448,1;2;3,3,0.7414741474147415,0.3695345557122708,674,262,244,61,"{A,B} -> {B,C} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {B,G} -> {B,G} -> {E,F} | {B,C} -> {E,F} -> {E,F}",0.714983,0.0,0.434783,0.507692,0.073529,0.361253,0.303314,0.479371,0.275
1,108,overlap,sliding_window_low_threshold,sliding_window,none,0.2,0.1,positive_gain,failed,motif_loss;history_prediction_failure,670,470,111,13;11;19,0.183333,13;11;19,11,43,0.7049180327868853,0.521585,2;3;1,3,0.6388059701492538,0.35319148936170214,428,166,61,12,"{A,B} -> {B,G} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {B,E,G} -> {B,G} -> {E,F} | {A,B} -> {B,C} -> {D,E,F}",1.069748,0.069748,0.461538,0.556522,0.014493,0.447046,0.215747,0.221014,0.335
1,108,overlap,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.2,0.1,positive_gain,failed,coverage_degradation;motif_loss;history_prediction_failure,596,396,70,24;21;28,0.35,24;21;28,21,73,0.8390804597701149,0.48908,2;3;1,3,0.790268456375839,0.5454545454545454,471,216,87,10,"{A,B} -> {B,G} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,E} -> {A,B} | {B,E} -> {A,B} -> {E,F}",0.924934,0.0,0.565217,0.693694,0.008065,0.557153,0.319514,0.428571,0.545
1,108,overlap,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.2,0.1,undercapture,failed,undercapture;motif_loss;history_prediction_failure,1178,978,282,2;7;16,0.033333,2;7;16,2,25,0.09225092250922509,0.058918,52;3;1,52,0.6290322580645161,0.18813905930470348,741,184,271,96,"{A,B} -> {B,G} -> {E,F} | {B,G} -> {E,F} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B} -> {B,E} -> {B,E} | {A,B} -> {A,B} -> {B,G}",0.683575,0.0,0.208333,0.272727,0.085616,0.122717,0.207141,0.348329,0.06
1,108,overlap,sliding_window_low_threshold,sliding_window,none,0.2,0.15,identity_collapse,failed,overcapture_degradation;motif_loss;history_prediction_failure,939,739,208,5;11;4,0.066667,5;11;4,4,20,0.31746031746031744,0.250793,2;1;3,3,0.44195953141640043,0.15020297699594046,415,111,63,24,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {B,G} -> {E,G} -> {E,F} | {B,C} -> {E,F} -> {E,F,H}",1.261507,0.261507,0.225,0.284211,0.0,0.225,0.129807,0.116236,0.13
1,108,overlap,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.2,0.15,identity_collapse,failed,coverage_degradation;motif_loss;history_prediction_failure,735,535,149,16;23;9,0.15,16;23;9,9,48,0.3870967741935484,0.237097,2;1;3,3,0.6571428571428571,0.34205607476635513,483,183,124,37,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {B,G} -> {E,G} -> {E,F} | {B,E} -> {E,G} -> {E,F}",0.938796,0.0,0.434211,0.487179,0.012346,0.421865,0.230617,0.363636,0.355
1,108,overlap,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.2,0.15,undercapture,failed,undercapture;motif_loss;history_prediction_failure,1436,1236,359,8;7;2,0.033333,8;7;2,2,17,0.05105105105105105,0.017718,1;3;53,53,0.5619777158774373,0.12378640776699029,807,153,333,127,"{A,B} -> {B,C} -> {E,F} | {B,E} -> {E,F} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {B,C} -> {B,E} -> {E,F} | {B,E} -> {B,E} -> {E,F}",0.652504,0.0,0.167969,0.263305,0.057851,0.110118,0.179421,0.321429,0.0
1,108,overlap,sliding_window_low_threshold,sliding_window,none,0.2,0.2,identity_collapse,failed,overcapture_degradation;motif_loss;history_prediction_failure,1217,1017,278,0;3;3,0.0,0;3;3,0,6,0.14634146341463414,0.146341,0;3;1,3,0.3032046014790468,0.049164208456243856,369,50,41,19,"{A,B} -> {B,G} -> {E,F} | {E,F} -> {B,E,F} -> {E,F} | {A,B} -> {B,E} -> {E,F} | {A,B,F} -> {A,B} -> {B,C} | {E,F} -> {A,E,F} -> {A,E}",1.463432,0.463432,0.054348,0.137795,0.0,0.054348,0.079202,0.050122,0.0
1,108,overlap,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.2,0.2,identity_collapse,failed,motif_loss;history_prediction_failure,876,676,215,5;8;6,0.083333,5;8;6,5,19,0.1366906474820144,0.053358,3;1;2,3,0.5468036529680366,0.16272189349112426,479,110,139,57,"{A,B} -> {B,E} -> {E,F} | {A,B} -> {B,G} -> {E,F} | {A,B} -> {B,C} -> {E,F} | {B,G} -> {D,E} -> {E,F} | {A,B} -> {B,C} -> {B,E}",0.974086,0.0,0.184466,0.292929,0.03,0.154466,0.167022,0.291405,0.08
1,108,overlap,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.2,0.2,undercapture,failed,undercapture;motif_loss;history_prediction_failure,1683,1483,435,0;2;2,0.0,0;2;2,0,4,0.01015228426395939,0.010152,0;80;118,118,0.5133689839572193,0.07080242751180041,864,105,394,158,"{B,C} -> {B,E} -> {E,F} | {E,F} -> {A,F} -> {E,F} | {E,F} -> {D,E} -> {E,F} | {A,B} -> {C,F} -> {B,C} | {E,F} -> {F,G} -> {E,F}",0.654765,0.0,0.131498,0.159722,0.069444,0.062054,0.163476,0.307093,0.0
1,108,hostile_unique,sliding_window_low_threshold,sliding_window,none,0.0,0.0,hostile_collapse,expected_collapse,noncompressible_as_expected,600,400,0,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,1.553889,0.553889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,108,hostile_unique,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.0,0.0,hostile_collapse,expected_collapse,noncompressible_as_expected,600,400,0,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,1.553889,0.553889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,108,hostile_unique,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.0,0.0,hostile_collapse,expected_collapse,noncompressible_as_expected,600,400,0,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,108,hostile_unique,sliding_window_low_threshold,sliding_window,none,0.0,0.05,hostile_collapse,expected_collapse,noncompressible_as_expected,986,786,80,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,0.903028,0.0,0.0,0.0,0.0,0.0,0.001585,0.0,0.0
1,108,hostile_unique,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.0,0.05,hostile_collapse,expected_collapse,noncompressible_as_expected,749,549,119,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,0.671098,0.0,0.0,0.0,0.0,0.0,0.003547,0.0,0.0
1,108,hostile_unique,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.0,0.05,hostile_collapse,expected_collapse,noncompressible_as_expected,1468,1268,428,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,0.568323,0.0,0.0,0.0,0.0,0.0,0.008507,0.0,0.0
1,108,hostile_unique,sliding_window_low_threshold,sliding_window,none,0.0,0.1,hostile_collapse,expected_collapse,noncompressible_as_expected,1767,1567,143,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,1.098142,0.098142,0.0,0.0,0.0,0.0,0.00161,0.0,0.0
1,108,hostile_unique,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.0,0.1,hostile_collapse,expected_collapse,noncompressible_as_expected,1111,911,307,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,0.551555,0.0,0.0,0.0,0.0,0.0,0.007454,0.0,0.0
1,108,hostile_unique,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.0,0.1,hostile_leak,expected_collapse,noncompressible_as_expected,2149,1949,649,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,10,5,"{U19,U22} -> {U08,U23} -> {U34,U35} | {U04,U17} -> {U18,U27} -> {U21,U27} | {U08,U27} -> {U01,U27} -> {U27,U37} | {U12,U35} -> {U01,U35} -> {U27,U35} | {U06,U19} -> {U15,U19} -> {U06,U25}",0.447413,0.0,0.037037,0.0,0.0,0.037037,0.010996,0.005718,0.0
1,108,hostile_unique,sliding_window_low_threshold,sliding_window,none,0.0,0.15,hostile_collapse,expected_collapse,noncompressible_as_expected,2296,2096,63,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,1.332411,0.332411,0.0,0.0,0.0,0.0,0.000597,0.0,0.0
1,108,hostile_unique,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.0,0.15,hostile_leak,expected_collapse,noncompressible_as_expected,1359,1159,378,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,2,1,"{U03,U16} -> {U03,U10} -> {U10,U32}",0.477419,0.0,0.25,0.0,0.004115,0.245885,0.0106,0.002086,0.0
1,108,hostile_unique,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.0,0.15,hostile_collapse,expected_collapse,noncompressible_as_expected,2505,2305,688,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,0.36946,0.0,0.0,0.0,0.001754,-0.001754,0.012351,0.0,0.0
1,108,hostile_unique,sliding_window_low_threshold,sliding_window,none,0.0,0.2,hostile_collapse,expected_collapse,noncompressible_as_expected,2532,2332,3,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,1.568238,0.568238,0.0,0.0,0.0,0.0,1.9e-05,0.0,0.0
1,108,hostile_unique,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.0,0.2,hostile_collapse,expected_collapse,noncompressible_as_expected,1435,1235,390,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,0.400103,0.0,0.0,0.0,0.0,0.0,0.011116,0.0,0.0
1,108,hostile_unique,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.0,0.2,hostile_leak,expected_collapse,noncompressible_as_expected,2502,2302,678,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,10,5,"{U17,U26} -> {U04,U17} -> {U09,U17} | {U14,U23} -> {U08,U14} -> {U00,U14} | {U11,U17} -> {U14,U29} -> {U29,U37} | {U15,U27} -> {U15,U26} -> {U25,U34} | {U11,U33} -> {U00,U05} -> {U10,U25}",0.30708,0.0,0.04878,0.0,0.0,0.04878,0.014935,0.004757,0.0
1,108,hostile_unique,sliding_window_low_threshold,sliding_window,none,0.05,0.0,hostile_collapse,expected_collapse,noncompressible_as_expected,592,392,0,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,1.513719,0.513719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,108,hostile_unique,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.05,0.0,hostile_collapse,expected_collapse,noncompressible_as_expected,592,392,0,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,1.513719,0.513719,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,108,hostile_unique,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.05,0.0,hostile_collapse,expected_collapse,noncompressible_as_expected,646,446,47,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,0.951547,0.0,0.0,0.0,0.0,0.0,0.00132,0.0,0.0
1,108,hostile_unique,sliding_window_low_threshold,sliding_window,none,0.05,0.05,hostile_collapse,expected_collapse,noncompressible_as_expected,926,726,79,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,0.841405,0.0,0.0,0.0,0.0,0.0,0.001744,0.0,0.0
1,108,hostile_unique,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.05,0.05,hostile_collapse,expected_collapse,noncompressible_as_expected,749,549,125,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,0.660777,0.0,0.0,0.0,0.0,0.0,0.004149,0.0,0.0
1,108,hostile_unique,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.05,0.05,hostile_collapse,expected_collapse,noncompressible_as_expected,1712,1512,521,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,0.57199,0.0,0.0,0.0,0.0,0.0,0.008599,0.0,0.0
1,108,hostile_unique,sliding_window_low_threshold,sliding_window,none,0.05,0.1,hostile_collapse,expected_collapse,noncompressible_as_expected,1749,1549,159,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,1.069739,0.069739,0.0,0.0,0.0,0.0,0.001887,0.0,0.0
1,108,hostile_unique,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.05,0.1,hostile_collapse,expected_collapse,noncompressible_as_expected,1154,954,323,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,0.55765,0.0,0.0,0.0,0.006135,-0.006135,0.007456,0.0,0.0
1,108,hostile_unique,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.05,0.1,hostile_leak,expected_collapse,noncompressible_as_expected,2292,2092,651,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,2,1,"{U12,U16} -> {U16,U21} -> {U09,U21}",0.433251,0.0,0.0,0.0,0.003552,-0.003552,0.010652,0.001057,0.0
1,108,hostile_unique,sliding_window_low_threshold,sliding_window,none,0.05,0.15,hostile_collapse,expected_collapse,noncompressible_as_expected,2308,2108,74,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,1.335933,0.335933,0.0,0.0,0.0,0.0,0.000595,0.0,0.0
1,108,hostile_unique,sliding_low_temporal_consensus_pair,sliding_window,temporal_consensus_pair,0.05,0.15,hostile_collapse,expected_collapse,noncompressible_as_expected,1382,1182,390,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,0.48655,0.0,0.0,0.0,0.004329,-0.004329,0.009514,0.0,0.0
1,108,hostile_unique,union_temporal_consensus_pair,union_state_window,temporal_consensus_pair,0.05,0.15,hostile_leak,expected_collapse,noncompressible_as_expected,2609,2409,753,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,14,7,"{U08,U39} -> {U08,U37} -> {U08,U23} | {U03,U35} -> {U20,U24} -> {U00,U19} | {U08,U16} -> {U08,U25} -> {U05,U08} | {U17,U29} -> {U17,U35} -> {U04,U17} | {U03,U17} -> {U04,U17} -> {U17,U22}",0.354654,0.0,0.018868,0.0,0.0,0.018868,0.014638,0.006338,0.0
1,108,hostile_unique,sliding_window_low_threshold,sliding_window,none,0.05,0.2,hostile_collapse,expected_collapse,noncompressible_as_expected,2523,2323,13,,0.0,,0,0,0.0,0.0,,0,0.0,0.0,0,0,0,0,,1.543225,0.543225,0.0,0.0,0.0,0.0,8.4e-05,0.0,0.0
