environment_id,world,detector_variant,detector,status,failure_modes,event_count,transition_count,motif_count,canonical_motif_supports,canonical_motif_recovery,active_signal_cell_coverage_ratio,active_signal_cell_overcapture_ratio,event_history_accuracy,event_context_accuracy,collapsed_static_accuracy,predictive_accuracy_delta,compressibility_index,recurring_three_event_window_fraction,repeated_episode_instance_fraction,window_size,activation_threshold,dropout_probability,spurious_probability,heu_attack_rate,heu_recovery_rate,heu_leak_rate,heu_commitment_threshold,hysteresis_off_ratio,hybrid_local_threshold_ratio,event_decoder,decoder_subset_size
branch_window_blur,branch,union_consensus_fast_decay,union_state_window,degraded,overcapture_degradation,420,280,28,60;60,1.0,1.211111,0.211111,1.0,1.0,0.0,1.0,0.549162,0.857143,0.857143,4,0.75,0.0,0.0,0.8,0.6,0.05,0.65,0.55,0.75,consensus_pair,2
branch_window_blur,branch,sliding_low_consensus_pair,sliding_window,failed,overcapture,419,279,27,60;60,1.0,1.555556,0.555556,1.0,1.0,0.0,1.0,0.552057,0.863309,0.857143,4,0.6,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,consensus_pair,2
branch_window_blur,branch,hybrid_fast_consensus_pair,hybrid_state_window,failed,undercapture,420,280,29,60;60,1.0,0.555556,0.0,1.0,1.0,0.0,1.0,0.546026,0.857143,0.857143,4,0.75,0.0,0.0,0.8,0.6,0.05,0.65,0.55,0.75,consensus_pair,2
branch_low_threshold,branch,sliding_window_default,sliding_window,failed,overcapture,417,277,27,60;60,1.0,1.554762,0.554762,1.0,1.0,0.0,1.0,0.564783,0.875912,0.857143,3,0.6,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
branch_low_threshold,branch,sliding_window_short,sliding_window,faithful,within_useful_manifold,420,280,27,60;60,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.552682,0.857143,0.857143,2,0.6,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
branch_low_threshold,branch,sliding_window_long,sliding_window,failed,overcapture,418,278,24,60;60,1.0,1.555556,0.555556,1.0,1.0,0.0,1.0,0.557936,0.869565,0.857143,4,0.6,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
branch_low_threshold,branch,sliding_window_low_threshold,sliding_window,failed,overcapture,418,278,25,60;60,1.0,1.553175,0.553175,1.0,1.0,0.0,1.0,0.560239,0.869565,0.857143,3,0.6,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
branch_low_threshold,branch,sliding_window_high_threshold,sliding_window,faithful,within_useful_manifold,420,280,25,60;60,1.0,1.02439,0.02439,1.0,1.0,0.0,1.0,0.547348,0.857143,0.857143,3,0.9,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
branch_low_threshold,branch,heu_default,heu_like,faithful,within_useful_manifold,420,280,28,60;60,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.553632,0.857143,0.857143,3,0.6,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
branch_low_threshold,branch,heu_fast_decay,heu_like,faithful,within_useful_manifold,420,280,28,60;60,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.54363,0.857143,0.857143,3,0.6,0.0,0.0,0.8,0.6,0.05,0.65,0.55,0.75,none,2
branch_low_threshold,branch,heu_slow_decay,heu_like,failed,overcapture;motif_degradation;history_prediction_degradation,461,321,52,48;42,0.7,1.683333,0.683333,0.843137,0.903226,0.010753,0.832385,0.504287,0.839779,0.857143,3,0.6,0.0,0.0,0.8,0.15,0.0,0.65,0.55,0.75,none,2
branch_low_threshold,branch,heu_high_commit,heu_like,faithful,within_useful_manifold,420,280,28,60;60,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.547447,0.857143,0.857143,3,0.6,0.0,0.0,0.8,0.35,0.02,0.8,0.55,0.75,none,2
branch_low_threshold,branch,heu_low_commit,heu_like,degraded,overcapture_degradation,420,280,29,60;60,1.0,1.333333,0.333333,1.0,1.0,0.0,1.0,0.547976,0.857143,0.857143,3,0.6,0.0,0.0,0.8,0.35,0.02,0.5,0.55,0.75,none,2
branch_low_threshold,branch,hysteresis_default,hysteresis,faithful,within_useful_manifold,420,280,25,60;60,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.554452,0.857143,0.857143,3,0.6,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
branch_low_threshold,branch,hysteresis_tight,hysteresis,faithful,within_useful_manifold,420,280,26,60;60,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.547025,0.857143,0.857143,3,0.6,0.0,0.0,0.8,0.35,0.02,0.65,0.85,0.75,none,2
branch_low_threshold,branch,hysteresis_loose,hysteresis,faithful,within_useful_manifold,420,280,26,60;60,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.551269,0.857143,0.857143,3,0.6,0.0,0.0,0.8,0.35,0.02,0.65,0.35,0.75,none,2
branch_low_threshold,branch,hysteresis_low_threshold,hysteresis,faithful,within_useful_manifold,420,280,27,60;60,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.545812,0.857143,0.857143,3,0.6,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
branch_low_threshold,branch,hysteresis_high_threshold,hysteresis,faithful,within_useful_manifold,420,280,27,60;60,1.0,1.004052,0.004052,1.0,1.0,0.0,1.0,0.550372,0.857143,0.857143,3,0.9,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
branch_low_threshold,branch,hybrid_default,hybrid_state_window,degraded,coverage_degradation,420,280,28,60;60,1.0,0.777778,0.0,1.0,1.0,0.0,1.0,0.543417,0.857143,0.857143,3,0.6,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
branch_low_threshold,branch,hybrid_strict_local,hybrid_state_window,degraded,coverage_degradation,420,280,29,60;60,1.0,0.777778,0.0,1.0,1.0,0.0,1.0,0.544014,0.857143,0.857143,3,0.6,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.95,none,2
branch_low_threshold,branch,hybrid_loose_local,hybrid_state_window,faithful,within_useful_manifold,420,280,25,60;60,1.0,0.956349,0.0,1.0,1.0,0.0,1.0,0.555248,0.857143,0.857143,3,0.6,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.55,none,2
branch_low_threshold,branch,hybrid_fast_decay,hybrid_state_window,degraded,coverage_degradation,420,280,25,60;60,1.0,0.777778,0.0,1.0,1.0,0.0,1.0,0.551626,0.857143,0.857143,3,0.6,0.0,0.0,0.8,0.6,0.05,0.65,0.55,0.75,none,2
branch_low_threshold,branch,hybrid_high_commit,hybrid_state_window,degraded,coverage_degradation,420,280,28,60;60,1.0,0.777778,0.0,1.0,1.0,0.0,1.0,0.55263,0.857143,0.857143,3,0.6,0.0,0.0,0.8,0.35,0.02,0.8,0.55,0.75,none,2
branch_low_threshold,branch,union_default,union_state_window,failed,overcapture,420,280,28,60;60,1.0,1.555556,0.555556,1.0,1.0,0.0,1.0,0.550352,0.857143,0.857143,3,0.6,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
branch_low_threshold,branch,union_fast_decay,union_state_window,failed,overcapture,420,280,27,60;60,1.0,1.555556,0.555556,1.0,1.0,0.0,1.0,0.550963,0.857143,0.857143,3,0.6,0.0,0.0,0.8,0.6,0.05,0.65,0.55,0.75,none,2
branch_low_threshold,branch,union_high_commit,union_state_window,failed,overcapture,420,280,27,60;60,1.0,1.553175,0.553175,1.0,1.0,0.0,1.0,0.548252,0.857143,0.857143,3,0.6,0.0,0.0,0.8,0.35,0.02,0.8,0.55,0.75,none,2
branch_low_threshold,branch,union_low_threshold,union_state_window,failed,overcapture,417,277,26,60;60,1.0,1.555556,0.555556,1.0,1.0,0.0,1.0,0.558022,0.875912,0.857143,3,0.6,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
branch_low_threshold,branch,union_top_intensity_pair,union_state_window,failed,overcapture,419,279,25,60;60,1.0,1.554762,0.554762,1.0,1.0,0.0,1.0,0.553488,0.863309,0.857143,3,0.6,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,top_intensity_pair,2
branch_low_threshold,branch,union_frequent_subset_pair,union_state_window,failed,overcapture,419,279,26,60;60,1.0,1.555556,0.555556,1.0,1.0,0.0,1.0,0.55215,0.863309,0.857143,3,0.6,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,frequent_subset_pair,2
branch_low_threshold,branch,union_consensus_pair,union_state_window,failed,overcapture,417,277,25,60;60,1.0,1.555556,0.555556,1.0,1.0,0.0,1.0,0.554499,0.875912,0.857143,3,0.6,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,consensus_pair,2
branch_low_threshold,branch,union_consensus_fast_decay,union_state_window,failed,overcapture,419,279,27,60;60,1.0,1.555556,0.555556,1.0,1.0,0.0,1.0,0.556177,0.863309,0.857143,3,0.6,0.0,0.0,0.8,0.6,0.05,0.65,0.55,0.75,consensus_pair,2
branch_low_threshold,branch,sliding_low_consensus_pair,sliding_window,failed,overcapture,420,280,26,60;60,1.0,1.553968,0.553968,1.0,1.0,0.0,1.0,0.553479,0.857143,0.857143,3,0.6,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,consensus_pair,2
branch_low_threshold,branch,hybrid_fast_consensus_pair,hybrid_state_window,degraded,coverage_degradation,420,280,27,60;60,1.0,0.777778,0.0,1.0,1.0,0.0,1.0,0.550428,0.857143,0.857143,3,0.6,0.0,0.0,0.8,0.6,0.05,0.65,0.55,0.75,consensus_pair,2
branch_high_threshold,branch,sliding_window_default,sliding_window,failed,no_events_detected;undercapture;motif_loss;history_prediction_failure;no_event_advantage_over_static,0,0,0,0;0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1.05,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
branch_high_threshold,branch,sliding_window_short,sliding_window,failed,undercapture;motif_loss;history_prediction_failure;no_event_advantage_over_static,6,0,2,0;0,0.0,0.061381,0.0,0.0,0.0,0.0,0.0,0.013617,0.0,0.666667,2,1.05,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
branch_high_threshold,branch,sliding_window_long,sliding_window,failed,no_events_detected;undercapture;motif_loss;history_prediction_failure;no_event_advantage_over_static,0,0,0,0;0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1.05,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
branch_high_threshold,branch,sliding_window_low_threshold,sliding_window,failed,overcapture,419,279,29,60;60,1.0,1.555556,0.555556,1.0,1.0,0.0,1.0,0.552546,0.863309,0.857143,3,0.6,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
branch_high_threshold,branch,sliding_window_high_threshold,sliding_window,faithful,within_useful_manifold,420,280,27,60;60,1.0,1.023558,0.023558,1.0,1.0,0.0,1.0,0.552629,0.857143,0.857143,3,0.9,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
branch_high_threshold,branch,heu_default,heu_like,failed,overcapture,420,280,25,60;60,1.0,6.206897,5.206897,1.0,1.0,0.0,1.0,0.548804,0.857143,0.857143,3,1.05,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
branch_high_threshold,branch,heu_fast_decay,heu_like,failed,overcapture,420,280,26,60;60,1.0,5.929412,4.929412,1.0,1.0,0.0,1.0,0.548369,0.857143,0.857143,3,1.05,0.0,0.0,0.8,0.6,0.05,0.65,0.55,0.75,none,2
branch_high_threshold,branch,heu_slow_decay,heu_like,failed,overcapture,419,279,27,60;60,1.0,10.314496,9.314496,1.0,1.0,0.0,1.0,0.555005,0.863309,0.857143,3,1.05,0.0,0.0,0.8,0.15,0.0,0.65,0.55,0.75,none,2
branch_high_threshold,branch,heu_high_commit,heu_like,failed,overcapture,420,280,24,60;60,1.0,4.358354,3.358354,1.0,1.0,0.0,1.0,0.558873,0.857143,0.857143,3,1.05,0.0,0.0,0.8,0.35,0.02,0.8,0.55,0.75,none,2
branch_high_threshold,branch,heu_low_commit,heu_like,failed,overcapture,420,280,26,60;60,1.0,7.671233,6.671233,1.0,1.0,0.0,1.0,0.552154,0.857143,0.857143,3,1.05,0.0,0.0,0.8,0.35,0.02,0.5,0.55,0.75,none,2
branch_high_threshold,branch,hysteresis_default,hysteresis,failed,undercapture;motif_loss;history_prediction_failure;no_event_advantage_over_static,67,14,10,3;0,0.0,0.568675,0.0,0.0,1.0,0.0,0.0,0.456292,1.0,0.849057,3,1.05,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
branch_high_threshold,branch,hysteresis_tight,hysteresis,failed,undercapture;motif_loss;history_prediction_failure;no_event_advantage_over_static,68,9,8,0;0,0.0,0.515366,0.0,0.0,0.0,0.0,0.0,0.086669,0.0,0.762712,3,1.05,0.0,0.0,0.8,0.35,0.02,0.65,0.85,0.75,none,2
branch_high_threshold,branch,hysteresis_loose,hysteresis,failed,undercapture;motif_loss;history_prediction_failure;no_event_advantage_over_static,67,16,11,0;0,0.0,0.533333,0.0,0.0,1.0,0.0,0.0,0.084174,0.0,0.803922,3,1.05,0.0,0.0,0.8,0.35,0.02,0.65,0.35,0.75,none,2
branch_high_threshold,branch,hysteresis_low_threshold,hysteresis,faithful,within_useful_manifold,420,280,26,60;60,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.547578,0.857143,0.857143,3,0.6,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
branch_high_threshold,branch,hysteresis_high_threshold,hysteresis,faithful,within_useful_manifold,420,280,28,60;60,1.0,1.003263,0.003263,1.0,1.0,0.0,1.0,0.548148,0.857143,0.857143,3,0.9,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
branch_high_threshold,branch,hybrid_default,hybrid_state_window,failed,overcapture,420,280,26,60;60,1.0,3.368675,2.368675,1.0,1.0,0.0,1.0,0.545165,0.857143,0.857143,3,1.05,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
branch_high_threshold,branch,hybrid_strict_local,hybrid_state_window,failed,motif_loss;history_prediction_failure;no_event_advantage_over_static,160,49,18,0;0,0.0,1.052369,0.052369,0.0,0.545455,0.181818,-0.181818,0.154803,0.0,0.837838,3,1.05,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.95,none,2
branch_high_threshold,branch,hybrid_loose_local,hybrid_state_window,failed,overcapture,420,280,26,60;60,1.0,4.617925,3.617925,1.0,1.0,0.0,1.0,0.550565,0.857143,0.857143,3,1.05,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.55,none,2
branch_high_threshold,branch,hybrid_fast_decay,hybrid_state_window,failed,overcapture,420,280,25,60;60,1.0,3.508772,2.508772,1.0,1.0,0.0,1.0,0.551702,0.857143,0.857143,3,1.05,0.0,0.0,0.8,0.6,0.05,0.65,0.55,0.75,none,2
branch_high_threshold,branch,hybrid_high_commit,hybrid_state_window,failed,overcapture,420,280,26,60;60,1.0,2.981432,1.981432,1.0,1.0,0.0,1.0,0.555549,0.857143,0.857143,3,1.05,0.0,0.0,0.8,0.35,0.02,0.8,0.55,0.75,none,2
branch_high_threshold,branch,union_default,union_state_window,failed,overcapture,420,280,26,60;60,1.0,6.439898,5.439898,1.0,1.0,0.0,1.0,0.551105,0.857143,0.857143,3,1.05,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
branch_high_threshold,branch,union_fast_decay,union_state_window,failed,overcapture,420,280,28,60;60,1.0,5.943396,4.943396,1.0,1.0,0.0,1.0,0.552267,0.857143,0.857143,3,1.05,0.0,0.0,0.8,0.6,0.05,0.65,0.55,0.75,none,2
branch_high_threshold,branch,union_high_commit,union_state_window,failed,overcapture,420,280,30,60;60,1.0,4.575758,3.575758,1.0,1.0,0.0,1.0,0.546424,0.857143,0.857143,3,1.05,0.0,0.0,0.8,0.35,0.02,0.8,0.55,0.75,none,2
branch_high_threshold,branch,union_low_threshold,union_state_window,failed,overcapture,418,278,28,60;60,1.0,1.553968,0.553968,1.0,1.0,0.0,1.0,0.558696,0.869565,0.857143,3,0.6,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
branch_high_threshold,branch,union_top_intensity_pair,union_state_window,failed,overcapture,420,280,29,60;60,1.0,5.966825,4.966825,1.0,1.0,0.0,1.0,0.549947,0.857143,0.857143,3,1.05,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,top_intensity_pair,2
branch_high_threshold,branch,union_frequent_subset_pair,union_state_window,failed,overcapture,420,280,25,60;60,1.0,6.347607,5.347607,1.0,1.0,0.0,1.0,0.556854,0.857143,0.857143,3,1.05,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,frequent_subset_pair,2
branch_high_threshold,branch,union_consensus_pair,union_state_window,failed,overcapture,420,280,23,60;60,1.0,6.3,5.3,1.0,1.0,0.0,1.0,0.552647,0.857143,0.857143,3,1.05,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,consensus_pair,2
branch_high_threshold,branch,union_consensus_fast_decay,union_state_window,failed,overcapture,420,280,30,60;60,1.0,6.511628,5.511628,1.0,1.0,0.0,1.0,0.545054,0.857143,0.857143,3,1.05,0.0,0.0,0.8,0.6,0.05,0.65,0.55,0.75,consensus_pair,2
branch_high_threshold,branch,sliding_low_consensus_pair,sliding_window,failed,overcapture,417,277,27,60;60,1.0,1.555556,0.555556,1.0,1.0,0.0,1.0,0.561913,0.875912,0.857143,3,0.6,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,consensus_pair,2
branch_high_threshold,branch,hybrid_fast_consensus_pair,hybrid_state_window,failed,overcapture,420,280,24,60;60,1.0,3.404878,2.404878,1.0,1.0,0.0,1.0,0.554033,0.857143,0.857143,3,1.05,0.0,0.0,0.8,0.6,0.05,0.65,0.55,0.75,consensus_pair,2
overlap_clean,overlap,sliding_window_default,sliding_window,faithful,within_useful_manifold,600,400,32,60;60;60,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.574838,0.9,0.9,3,0.75,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
overlap_clean,overlap,sliding_window_short,sliding_window,faithful,within_useful_manifold,600,400,30,60;60;60,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.572626,0.9,0.9,2,0.75,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
overlap_clean,overlap,sliding_window_long,sliding_window,failed,undercapture;motif_loss,263,95,18,5;4;3,0.05,0.676111,0.0,1.0,0.678571,0.0,1.0,0.50322,0.923077,0.928571,4,0.75,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
overlap_clean,overlap,sliding_window_low_threshold,sliding_window,failed,overcapture,598,398,28,60;60;60,1.0,1.555,0.555,1.0,1.0,0.0,1.0,0.58207,0.909091,0.9,3,0.6,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
overlap_clean,overlap,sliding_window_high_threshold,sliding_window,faithful,within_useful_manifold,600,400,26,60;60;60,1.0,1.024765,0.024765,1.0,1.0,0.0,1.0,0.572148,0.9,0.9,3,0.9,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
overlap_clean,overlap,heu_default,heu_like,faithful,within_useful_manifold,600,400,31,60;60;60,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.568263,0.9,0.9,3,0.75,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
overlap_clean,overlap,heu_fast_decay,heu_like,faithful,within_useful_manifold,600,400,30,60;60;60,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5726,0.9,0.9,3,0.75,0.0,0.0,0.8,0.6,0.05,0.65,0.55,0.75,none,2
overlap_clean,overlap,heu_slow_decay,heu_like,failed,overcapture,600,400,35,60;57;60,0.95,1.6675,0.6675,1.0,1.0,0.0,1.0,0.571895,0.900498,0.895,3,0.75,0.0,0.0,0.8,0.15,0.0,0.65,0.55,0.75,none,2
overlap_clean,overlap,heu_high_commit,heu_like,faithful,within_useful_manifold,600,400,26,60;60;60,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.568258,0.9,0.9,3,0.75,0.0,0.0,0.8,0.35,0.02,0.8,0.55,0.75,none,2
overlap_clean,overlap,heu_low_commit,heu_like,degraded,overcapture_degradation,600,400,27,60;60;60,1.0,1.333333,0.333333,1.0,1.0,0.0,1.0,0.577516,0.9,0.9,3,0.75,0.0,0.0,0.8,0.35,0.02,0.5,0.55,0.75,none,2
overlap_clean,overlap,hysteresis_default,hysteresis,faithful,within_useful_manifold,600,400,30,60;60;60,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.564126,0.9,0.9,3,0.75,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
overlap_clean,overlap,hysteresis_tight,hysteresis,faithful,within_useful_manifold,600,400,30,60;60;60,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.573106,0.9,0.9,3,0.75,0.0,0.0,0.8,0.35,0.02,0.65,0.85,0.75,none,2
overlap_clean,overlap,hysteresis_loose,hysteresis,faithful,within_useful_manifold,600,400,29,60;60;60,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.577377,0.9,0.9,3,0.75,0.0,0.0,0.8,0.35,0.02,0.65,0.35,0.75,none,2
overlap_clean,overlap,hysteresis_low_threshold,hysteresis,faithful,within_useful_manifold,600,400,27,60;60;60,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.576119,0.9,0.9,3,0.6,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
overlap_clean,overlap,hysteresis_high_threshold,hysteresis,faithful,within_useful_manifold,600,400,34,60;60;60,1.0,1.011114,0.011114,1.0,1.0,0.0,1.0,0.572994,0.9,0.9,3,0.9,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
overlap_clean,overlap,hybrid_default,hybrid_state_window,degraded,coverage_degradation,600,400,32,60;60;60,1.0,0.777778,0.0,1.0,1.0,0.0,1.0,0.573347,0.9,0.9,3,0.75,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
overlap_clean,overlap,hybrid_strict_local,hybrid_state_window,failed,undercapture,600,400,30,60;60;60,1.0,0.558333,0.0,1.0,1.0,0.0,1.0,0.577456,0.9,0.9,3,0.75,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.95,none,2
overlap_clean,overlap,hybrid_loose_local,hybrid_state_window,degraded,coverage_degradation,600,400,29,60;60;60,1.0,0.777778,0.0,1.0,1.0,0.0,1.0,0.575231,0.9,0.9,3,0.75,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.55,none,2
overlap_clean,overlap,hybrid_fast_decay,hybrid_state_window,degraded,coverage_degradation,600,400,28,60;60;60,1.0,0.777778,0.0,1.0,1.0,0.0,1.0,0.57236,0.9,0.9,3,0.75,0.0,0.0,0.8,0.6,0.05,0.65,0.55,0.75,none,2
overlap_clean,overlap,hybrid_high_commit,hybrid_state_window,degraded,coverage_degradation,600,400,30,60;60;60,1.0,0.777778,0.0,1.0,1.0,0.0,1.0,0.573479,0.9,0.9,3,0.75,0.0,0.0,0.8,0.35,0.02,0.8,0.55,0.75,none,2
overlap_clean,overlap,union_default,union_state_window,faithful,within_useful_manifold,600,400,29,60;60;60,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.574841,0.9,0.9,3,0.75,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
overlap_clean,overlap,union_fast_decay,union_state_window,faithful,within_useful_manifold,600,400,30,60;60;60,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.569702,0.9,0.9,3,0.75,0.0,0.0,0.8,0.6,0.05,0.65,0.55,0.75,none,2
overlap_clean,overlap,union_high_commit,union_state_window,faithful,within_useful_manifold,600,400,27,60;60;60,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.574237,0.9,0.9,3,0.75,0.0,0.0,0.8,0.35,0.02,0.8,0.55,0.75,none,2
overlap_clean,overlap,union_low_threshold,union_state_window,failed,overcapture,599,399,30,60;60;60,1.0,1.555,0.555,1.0,1.0,0.0,1.0,0.577235,0.904523,0.9,3,0.6,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
overlap_clean,overlap,union_top_intensity_pair,union_state_window,faithful,within_useful_manifold,600,400,32,60;60;60,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.568449,0.9,0.9,3,0.75,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,top_intensity_pair,2
overlap_clean,overlap,union_frequent_subset_pair,union_state_window,faithful,within_useful_manifold,600,400,31,60;60;60,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.571034,0.9,0.9,3,0.75,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,frequent_subset_pair,2
overlap_clean,overlap,union_consensus_pair,union_state_window,faithful,within_useful_manifold,600,400,30,60;60;60,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.567416,0.9,0.9,3,0.75,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,consensus_pair,2
overlap_clean,overlap,union_consensus_fast_decay,union_state_window,faithful,within_useful_manifold,600,400,31,60;60;60,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.572205,0.9,0.9,3,0.75,0.0,0.0,0.8,0.6,0.05,0.65,0.55,0.75,consensus_pair,2
overlap_clean,overlap,sliding_low_consensus_pair,sliding_window,failed,overcapture,599,399,28,60;60;60,1.0,1.555,0.555,1.0,1.0,0.0,1.0,0.578127,0.904523,0.9,3,0.6,0.0,0.0,0.8,0.35,0.02,0.65,0.55,0.75,consensus_pair,2
overlap_clean,overlap,hybrid_fast_consensus_pair,hybrid_state_window,degraded,coverage_degradation,600,400,29,60;60;60,1.0,0.777778,0.0,1.0,1.0,0.0,1.0,0.57587,0.9,0.9,3,0.75,0.0,0.0,0.8,0.6,0.05,0.65,0.55,0.75,consensus_pair,2
overlap_dropout,overlap,sliding_window_default,sliding_window,failed,coverage_degradation;motif_loss,435,240,25,18;26;19,0.3,0.764723,0.0,1.0,0.857143,0.0,1.0,0.536994,0.9,0.892308,3,0.75,0.05,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
overlap_dropout,overlap,sliding_window_short,sliding_window,failed,coverage_degradation;motif_loss,540,340,31,40;45;44,0.666667,0.891986,0.0,1.0,0.969697,0.0,1.0,0.555102,0.895833,0.885,2,0.75,0.05,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
overlap_dropout,overlap,sliding_window_long,sliding_window,failed,undercapture;motif_loss;history_prediction_failure;no_event_advantage_over_static,189,52,17,0;0;0,0.0,0.504389,0.0,0.0,0.7,0.0,0.0,0.13296,0.0,0.934307,4,0.75,0.05,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
overlap_dropout,overlap,sliding_window_low_threshold,sliding_window,failed,overcapture;motif_degradation,587,387,32,55;57;57,0.916667,1.508659,0.508659,1.0,1.0,0.0,1.0,0.573113,0.903743,0.895,3,0.6,0.05,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
overlap_dropout,overlap,sliding_window_high_threshold,sliding_window,failed,coverage_degradation;motif_loss,451,255,26,24;23;27,0.383333,0.811394,0.0,1.0,0.893333,0.0,1.0,0.524511,0.860465,0.897959,3,0.9,0.05,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
overlap_dropout,overlap,heu_default,heu_like,degraded,coverage_degradation;motif_degradation;history_prediction_degradation,656,456,48,54;52;51,0.85,0.949956,0.0,0.901408,0.923664,0.061069,0.84034,0.558568,0.90625,0.87,3,0.75,0.05,0.0,0.8,0.35,0.02,0.65,0.55,0.75,none,2
